DATE,REF,DETAIL,NET,TC,VAT,SUPPLIER,NOMINAL,DEPARTMENT
5/3/2025,1311,LAUNDRY,57.6,T3,10.37,SUPPLIER 36,Laundry,HOUSEKEEPING
5/3/2025,1312,LAUNDRY,200.49,T3,36.09,SUPPLIER 36,Laundry,HOUSEKEEPING
5/5/2025,1313,LAUNDRY,129.1,T3,23.24,SUPPLIER 36,Laundry,HOUSEKEEPING
5/5/2025,1314,LAUNDRY,71.28,T3,12.83,SUPPLIER 36,Laundry,HOUSEKEEPING
5/5/2025,1315,LAUNDRY,351.23,T3,63.22,SUPPLIER 36,Laundry,HOUSEKEEPING
5/6/2025,1316,LAUNDRY,2.54,T3,0.46,SUPPLIER 36,Laundry,HOUSEKEEPING
5/6/2025,1317,LAUNDRY,131.68,T3,23.7,SUPPLIER 36,Laundry,HOUSEKEEPING
5/7/2025,1318,LAUNDRY,118.63,T3,21.35,SUPPLIER 36,Laundry,HOUSEKEEPING
5/7/2025,1319,LAUNDRY,1.15,T3,0.21,SUPPLIER 36,Laundry,HOUSEKEEPING
5/8/2025,1320,LAUNDRY,122.12,T3,21.98,SUPPLIER 36,Laundry,HOUSEKEEPING
5/9/2025,1321,LAUNDRY,13.99,T3,2.52,SUPPLIER 36,Laundry,HOUSEKEEPING
5/9/2025,1322,LAUNDRY,112.73,T3,20.29,SUPPLIER 36,Laundry,HOUSEKEEPING
5/9/2025,1323,LAUNDRY,16.61,T3,2.99,SUPPLIER 36,Laundry,HOUSEKEEPING
5/10/2025,1324,LAUNDRY,13.3,T3,2.39,SUPPLIER 36,Laundry,HOUSEKEEPING
5/10/2025,1325,LAUNDRY,80.81,T3,14.55,SUPPLIER 36,Laundry,HOUSEKEEPING
5/10/2025,1326,LAUNDRY,159.94,T3,28.79,SUPPLIER 36,Laundry,HOUSEKEEPING
5/12/2025,1327,LAUNDRY,17.41,T3,3.13,SUPPLIER 36,Laundry,HOUSEKEEPING
5/12/2025,1328,LAUNDRY,165.5,T3,29.79,SUPPLIER 36,Laundry,HOUSEKEEPING
5/12/2025,1329,LAUNDRY,22.78,T3,4.1,SUPPLIER 36,Laundry,HOUSEKEEPING
5/12/2025,1330,LAUNDRY,86.72,T3,15.61,SUPPLIER 36,Laundry,HOUSEKEEPING
5/12/2025,1331,LAUNDRY,230.45,T3,41.48,SUPPLIER 36,Laundry,HOUSEKEEPING
5/12/2025,1332,LAUNDRY,24.56,T3,4.42,SUPPLIER 36,Laundry,HOUSEKEEPING
5/13/2025,1333,LAUNDRY,102.69,T3,18.48,SUPPLIER 36,Laundry,HOUSEKEEPING
5/13/2025,1334,LAUNDRY,132.01,T3,23.76,SUPPLIER 36,Laundry,HOUSEKEEPING
5/13/2025,1335,LAUNDRY,4.05,T3,0.73,SUPPLIER 36,Laundry,HOUSEKEEPING
5/14/2025,1336,LAUNDRY,142.91,T3,25.72,SUPPLIER 36,Laundry,HOUSEKEEPING
5/14/2025,1337,LAUNDRY,22.76,T3,4.1,SUPPLIER 36,Laundry,HOUSEKEEPING
5/15/2025,1338,LAUNDRY,134.73,T3,24.25,SUPPLIER 36,Laundry,HOUSEKEEPING
5/16/2025,1339,LAUNDRY,2.54,T3,0.46,SUPPLIER 36,Laundry,HOUSEKEEPING
5/16/2025,1340,LAUNDRY,6.9,T3,1.24,SUPPLIER 36,Laundry,HOUSEKEEPING
5/16/2025,1341,LAUNDRY,76.86,T3,13.83,SUPPLIER 36,Laundry,HOUSEKEEPING
5/16/2025,1342,LAUNDRY,130.24,T3,23.44,SUPPLIER 36,Laundry,HOUSEKEEPING
5/16/2025,1343,LAUNDRY,8.47,T3,1.52,SUPPLIER 36,Laundry,HOUSEKEEPING
5/17/2025,1344,LAUNDRY,153.48,T3,27.63,SUPPLIER 36,Laundry,HOUSEKEEPING
5/19/2025,1345,LAUNDRY,200.55,T3,36.1,SUPPLIER 36,Laundry,HOUSEKEEPING
5/19/2025,1346,LAUNDRY,151.68,T3,27.3,SUPPLIER 36,Laundry,HOUSEKEEPING
5/20/2025,1347,LAUNDRY,11.62,T3,2.09,SUPPLIER 36,Laundry,HOUSEKEEPING
5/20/2025,1348,LAUNDRY,7.45,T3,1.34,SUPPLIER 36,Laundry,HOUSEKEEPING
5/20/2025,1349,LAUNDRY,20.41,T3,3.67,SUPPLIER 36,Laundry,HOUSEKEEPING
5/20/2025,1350,LAUNDRY,112.88,T3,20.32,SUPPLIER 36,Laundry,HOUSEKEEPING
5/21/2025,1351,LAUNDRY,109.56,T3,19.72,SUPPLIER 36,Laundry,HOUSEKEEPING
5/21/2025,1352,LAUNDRY,9.59,T3,1.73,SUPPLIER 36,Laundry,HOUSEKEEPING
5/21/2025,1353,LAUNDRY,12.15,T3,2.19,SUPPLIER 36,Laundry,HOUSEKEEPING
5/23/2025,1354,LAUNDRY,267.3,T3,48.11,SUPPLIER 36,Laundry,HOUSEKEEPING
5/23/2025,1355,LAUNDRY,14.34,T3,2.58,SUPPLIER 36,Laundry,HOUSEKEEPING
5/23/2025,1356,LAUNDRY,19.32,T3,3.48,SUPPLIER 36,Laundry,HOUSEKEEPING
5/24/2025,1357,LAUNDRY,95.49,T3,17.19,SUPPLIER 36,Laundry,HOUSEKEEPING
5/25/2025,1358,LAUNDRY,9.22,T3,1.66,SUPPLIER 36,Laundry,HOUSEKEEPING
5/26/2025,1359,LAUNDRY,268.32,T3,48.3,SUPPLIER 36,Laundry,HOUSEKEEPING
5/27/2025,1360,LAUNDRY,45.65,T3,8.22,SUPPLIER 36,Laundry,HOUSEKEEPING
5/27/2025,1361,LAUNDRY,100.3,T3,18.05,SUPPLIER 36,Laundry,HOUSEKEEPING
5/27/2025,1362,LAUNDRY,62.02,T3,11.16,SUPPLIER 36,Laundry,HOUSEKEEPING
5/29/2025,1363,LAUNDRY,157.72,T3,28.39,SUPPLIER 36,Laundry,HOUSEKEEPING
5/30/2025,1364,LAUNDRY,227.86,T3,41.01,SUPPLIER 36,Laundry,HOUSEKEEPING
5/31/2025,1365,LAUNDRY,6.25,T3,1.13,SUPPLIER 36,Laundry,HOUSEKEEPING
6/1/2025,1366,LAUNDRY,117.97,T3,21.23,SUPPLIER 36,Laundry,HOUSEKEEPING
6/1/2025,1367,LAUNDRY,53.41,T3,9.61,SUPPLIER 36,Laundry,HOUSEKEEPING
6/2/2025,1368,LAUNDRY,379.79,T3,68.36,SUPPLIER 36,Laundry,HOUSEKEEPING
6/3/2025,1369,LAUNDRY,137.08,T3,24.67,SUPPLIER 36,Laundry,HOUSEKEEPING
6/4/2025,1370,LAUNDRY,120.03,T3,21.61,SUPPLIER 36,Laundry,HOUSEKEEPING
6/5/2025,1371,LAUNDRY,2.54,T3,0.46,SUPPLIER 36,Laundry,HOUSEKEEPING
6/6/2025,1372,LAUNDRY,210.87,T3,37.96,SUPPLIER 36,Laundry,HOUSEKEEPING
6/6/2025,1373,LAUNDRY,121.14,T3,21.81,SUPPLIER 36,Laundry,HOUSEKEEPING
6/8/2025,1374,LAUNDRY,130.34,T3,23.46,SUPPLIER 36,Laundry,HOUSEKEEPING
6/9/2025,1375,LAUNDRY,7,T3,1.26,SUPPLIER 36,Laundry,HOUSEKEEPING
6/9/2025,1376,LAUNDRY,134.41,T3,24.19,SUPPLIER 36,Laundry,HOUSEKEEPING
6/9/2025,1377,LAUNDRY,340.16,T3,61.23,SUPPLIER 36,Laundry,HOUSEKEEPING
6/10/2025,1378,LAUNDRY,139.92,T3,25.19,SUPPLIER 36,Laundry,HOUSEKEEPING
6/11/2025,1379,LAUNDRY,18.85,T3,3.39,SUPPLIER 36,Laundry,HOUSEKEEPING
6/11/2025,1380,LAUNDRY,2.54,T3,0.46,SUPPLIER 36,Laundry,HOUSEKEEPING
6/12/2025,1381,LAUNDRY,279.93,T3,50.39,SUPPLIER 36,Laundry,HOUSEKEEPING
6/13/2025,1382,LAUNDRY,177.22,T3,31.9,SUPPLIER 36,Laundry,HOUSEKEEPING
6/14/2025,1383,LAUNDRY,18.81,T3,3.39,SUPPLIER 36,Laundry,HOUSEKEEPING
6/15/2025,1384,LAUNDRY,131.77,T3,23.72,SUPPLIER 36,Laundry,HOUSEKEEPING
6/16/2025,1385,LAUNDRY,20.08,T3,3.61,SUPPLIER 36,Laundry,HOUSEKEEPING
6/16/2025,1386,LAUNDRY,217.98,T3,39.24,SUPPLIER 36,Laundry,HOUSEKEEPING
6/16/2025,1387,LAUNDRY,15.44,T3,2.78,SUPPLIER 36,Laundry,HOUSEKEEPING
6/17/2025,1388,LAUNDRY,154.86,T3,27.87,SUPPLIER 36,Laundry,HOUSEKEEPING
6/17/2025,1389,LAUNDRY,47,T3,8.46,SUPPLIER 36,Laundry,HOUSEKEEPING
6/18/2025,1390,LAUNDRY,74.77,T3,13.46,SUPPLIER 36,Laundry,HOUSEKEEPING
6/18/2025,1391,LAUNDRY,11.7,T3,2.11,SUPPLIER 36,Laundry,HOUSEKEEPING
6/21/2025,1392,LAUNDRY,2.54,T3,0.46,SUPPLIER 36,Laundry,HOUSEKEEPING
6/21/2025,1393,LAUNDRY,186.4,T3,33.55,SUPPLIER 36,Laundry,HOUSEKEEPING
6/22/2025,1394,LAUNDRY,130.68,T3,23.52,SUPPLIER 36,Laundry,HOUSEKEEPING
6/23/2025,1395,LAUNDRY,186.68,T3,33.6,SUPPLIER 36,Laundry,HOUSEKEEPING
6/23/2025,1396,LAUNDRY,7,T3,1.26,SUPPLIER 36,Laundry,HOUSEKEEPING
6/23/2025,1397,LAUNDRY,7.21,T3,1.3,SUPPLIER 36,Laundry,HOUSEKEEPING
6/23/2025,1398,LAUNDRY,24.77,T3,4.46,SUPPLIER 36,Laundry,HOUSEKEEPING
6/23/2025,1399,LAUNDRY,24.5,T3,4.41,SUPPLIER 36,Laundry,HOUSEKEEPING
6/24/2025,1400,LAUNDRY,10.95,T3,1.97,SUPPLIER 36,Laundry,HOUSEKEEPING
6/25/2025,1401,LAUNDRY,98.5,T3,17.73,SUPPLIER 36,Laundry,HOUSEKEEPING
6/26/2025,1402,LAUNDRY,23.61,T3,4.25,SUPPLIER 36,Laundry,HOUSEKEEPING
6/27/2025,1403,LAUNDRY,126.16,T3,22.71,SUPPLIER 36,Laundry,HOUSEKEEPING
6/29/2025,1404,LAUNDRY,13.95,T3,2.51,SUPPLIER 36,Laundry,HOUSEKEEPING
6/29/2025,1405,LAUNDRY,114.82,T3,20.67,SUPPLIER 36,Laundry,HOUSEKEEPING
6/30/2025,1406,LAUNDRY,189.82,T3,34.17,SUPPLIER 36,Laundry,HOUSEKEEPING
6/30/2025,1407,LAUNDRY,65.7,T3,11.83,SUPPLIER 36,Laundry,HOUSEKEEPING
7/18/2025,1408,LATE FILING,79.5,T9,0,SUPPLIER 108,Professional Fees,ADMINISTRATION
6/1/2025,1409,INTERNET DOCSIS,26.27,T3,4.73,SUPPLIER 5,Telephone and Fax,ADMINISTRATION
7/1/2025,1409,INTERNET DOCSIS,26.27,T3,4.73,SUPPLIER 5,Telephone and Fax,ADMINISTRATION
7/1/2025,1410,BUSINESS FLEXI,63.82,T3,11.49,SUPPLIER 5,Telephone and Fax,ADMINISTRATION
7/15/2025,1411,JUNE 2025 SERVICES,1190.62,T9,0,SUPPLIER 27,Miscellaneous Expenses,ADMINISTRATION
7/25/2025,1412,DIESEL,69.49,T3,12.51,SUPPLIER 96,Vehicle Fuel,ACCOMMODATION
7/28/2025,1413,SCREWS/SAW,64.41,T3,11.59,SUPPLIER 106,Repairs and Renewals,MAINTENANCE
7/28/2025,1414,LEVEL,29.66,T3,5.34,SUPPLIER 106,Repairs and Renewals,MAINTENANCE
7/23/2025,1415,A/C SYSTEM,3401.7,T6,612.31,SUPPLIER 109,Plant and Machinery,GENERAL/CAPITAL
7/23/2025,1416,A/C SYSTEM,3401.69,T6,612.31,SUPPLIER 109,Plant and Machinery,GENERAL/CAPITAL
7/23/2025,1417,A/C SYSTEM,689.83,T6,124.17,SUPPLIER 109,Plant and Machinery,GENERAL/CAPITAL
7/28/2025,1418,RECEPTION MARBLE LAYING,9297.6,T6,1673.57,SUPPLIER 110,Buildings,CAPITAL
7/15/2025,1419,APR-JUN 25,22271.8,T5,1113.59,SUPPLIER 78,Electricity,ADMINISTRATION
7/15/2025,1419,APR-JUN 25,1291,T9,0,SUPPLIER 78,Water Rates,ADMINISTRATION
7/16/2025,1420,PRINTED ENVELOPES,135,T3,24.3,SUPPLIER 42,Office Stationery,ADMINISTRATION
7/16/2025,1420,BROCHURES,18,T3,3.24,SUPPLIER 42,Office Stationery,SPA
4/26/2025,1421,NEWSPAPERS,15.39,T2,0.77,SUPPLIER 0,Materials Purchased,ACCOMMODATION
5/3/2025,1422,NEWSPAPERS,30.95,T2,1.55,SUPPLIER 0,Materials Purchased,ACCOMMODATION
5/10/2025,1423,NEWSPAPERS,19.21,T2,0.96,SUPPLIER 0,Materials Purchased,ACCOMMODATION
5/24/2025,1424,NEWSPAPERS,6.48,T2,0.32,SUPPLIER 0,Materials Purchased,ACCOMMODATION
5/31/2025,1425,NEWSPAPERS,12.34,T2,0.62,SUPPLIER 0,Materials Purchased,ACCOMMODATION
7/5/2025,1426,NEWSPAPERS,10.6,T2,0.53,SUPPLIER 0,Materials Purchased,ACCOMMODATION
7/12/2025,1427,NEWSPAPERS,16.93,T2,0.85,SUPPLIER 0,Materials Purchased,ACCOMMODATION
6/30/2025,1428,MANAGEMENT SERVICES,1600,T9,0,SUPPLIER 80,Professional Fees,ADMINISTRATION
7/31/2025,1429,MANAGEMENT SERVICES,1600,T9,0,SUPPLIER 80,Professional Fees,ADMINISTRATION
7/30/2025,1430,PIPES/CLAMPS,59.32,T3,10.68,SUPPLIER 106,Repairs and Renewals,MAINTENANCE
7/28/2025,1431,TILES,78.1,T3,14.06,SUPPLIER 100,Repairs and Renewals,MAINTENANCE
7/28/2025,1432,NEWSPAPERS,17.18,T2,0.86,SUPPLIER 11,Materials Purchased,ACCOMMODATION
7/30/2025,1433,TILE SPACERS,23.01,T3,4.14,SUPPLIER 106,Repairs and Renewals,MAINTENANCE
7/14/2025,1434,TAXI SERVICE,941.71,T3,169.51,SUPPLIER 89,Goods & Services for Guests,ACCOMMODATION
7/14/2025,1435,TAXI SERVICE,689.02,T3,124.02,SUPPLIER 89,Goods & Services for Guests,ACCOMMODATION
7/14/2025,1436,TAXI SERVICE,530.28,T3,95.45,SUPPLIER 89,Goods & Services for Guests,ACCOMMODATION
7/19/2025,1437,NEWSPAPERS,12.34,T2,0.62,SUPPLIER 0,Materials Purchased,ACCOMMODATION
7/19/2025,1438,NEWSPAPERS,15.67,T2,0.78,SUPPLIER 0,Materials Purchased,ACCOMMODATION
7/26/2025,1439,NEWSPAPERS,22.49,T2,1.12,SUPPLIER 0,Materials Purchased,ACCOMMODATION
7/24/2025,1440,ELEMIS CARDS,15,T3,2.7,SUPPLIER 42,Printing,SPA
7/24/2025,1440,CX BUSINESS CARDS,12,T3,2.16,SUPPLIER 42,Printing,ADMINISTRATION
8/3/2025,1441,COMMISSION,15049.47,T8,0,SUPPLIER 1,Sales Commissions,ACCOMMODATION
8/2/2025,1442,RECYCLING,117.07,T3,21.07,SUPPLIER 40,Cleaning,MAINTENANCE
8/1/2025,1443,DEHUMIDIFIER/NAILS/MASK/SCREWS,328.86,T3,59.19,SUPPLIER 106,Repairs and Renewals,MAINTENANCE
7/24/2025,1444,BEVERAGE,977.69,T1,175.98,SUPPLIER 12,Materials Purchased,BAR
7/24/2025,1444,BCRS,13.2,T9,0,SUPPLIER 12,BCRS,BAR
7/26/2025,1445,BEVERAGE,41.85,T0,0,SUPPLIER 12,Materials Purchased,BAR
7/26/2025,1445,BEVERAGE,161.07,T1,28.99,SUPPLIER 12,Materials Purchased,BAR
7/26/2025,1445,BCRS,2.4,T9,0,SUPPLIER 12,BCRS,BAR
7/22/2025,1446,BEVERAGE,102.12,T1,18.38,SUPPLIER 28,Materials Purchased,BAR
7/30/2025,1447,BEVERAGE,100.56,T1,18.1,SUPPLIER 28,Materials Purchased,BAR
7/25/2025,1448,BEVERAGE,196.38,T1,35.35,SUPPLIER 15,Materials Purchased,BAR
7/25/2025,1448,BEVERAGE,71.28,T2,3.56,SUPPLIER 15,Materials Purchased,BAR
7/25/2025,1448,DEPOSIT,124,T9,0,SUPPLIER 15,Deposits,BAR
7/25/2025,1448,BCRS,4.8,T9,0,SUPPLIER 15,BCRS,BAR
7/30/2025,1449,BEVERAGE,154.44,T1,27.8,SUPPLIER 30,Materials Purchased,BAR
7/30/2025,1449,DEPOSIT,17.8,T9,0,SUPPLIER 30,Deposits,BAR
7/28/2025,1450,ICECREAM,136.25,T1,24.53,SUPPLIER 49,Materials Purchased,BAR
7/23/2025,1451,BEVERAGE,279.56,T1,50.32,SUPPLIER 30,Materials Purchased,BAR
7/23/2025,1451,DEPOSIT,17.8,T9,0,SUPPLIER 30,Deposits,BAR
7/23/2025,1452,BEVERAGE,1443.68,T1,259.86,SUPPLIER 16,Materials Purchased,BAR
7/23/2025,1452,BCRS,24,T9,0,SUPPLIER 16,BCRS,BAR
7/23/2025,1452,DEPOSIT,385,T9,0,SUPPLIER 16,Deposits,BAR
7/30/2025,1453,BEVERAGE,911.28,T1,164.04,SUPPLIER 16,Materials Purchased,BAR
7/30/2025,1453,DEPOSIT,270,T9,0,SUPPLIER 16,Deposits,BAR
7/30/2025,1453,BCRS,2.4,T9,0,SUPPLIER 16,BCRS,BAR
8/4/2025,1454,STOOL STEP,8.9,T3,1.6,SUPPLIER 106,Repairs and Renewals,MAINTENANCE
7/29/2025,1455,DRAIN FITTINGS/DRILL BITS,256.61,T3,46.19,SUPPLIER 106,Repairs and Renewals,MAINTENANCE
7/21/2025,1456,BRICKS,103.68,T6,18.66,SUPPLIER 37,Buildings,CAPITAL
7/22/2025,1457,BRICKS,102.46,T6,18.44,SUPPLIER 37,Buildings,CAPITAL
7/22/2025,1458,BRICKS,51.84,T6,9.33,SUPPLIER 37,Buildings,CAPITAL
7/23/2025,1459,BRICKS,51.92,T6,9.35,SUPPLIER 37,Buildings,CAPITAL
8/4/2025,1460,BRICKS,1010.69,T6,181.93,SUPPLIER 37,Buildings,CAPITAL
7/31/2025,1461,NEWSPAPERS,8.68,T2,0.43,SUPPLIER 11,Materials Purchased,ACCOMMODATION
8/5/2025,1462,ENFORCEMENT OFFICERS,182,T6,32.76,SUPPLIER 3,Buildings,CAPITAL
8/1/2025,1463,BRICKS,125.6,T6,22.61,SUPPLIER 37,Buildings,CAPITAL
8/1/2025,1464,AC REPAIR,279.66,T3,50.34,SUPPLIER 111,Repairs and Renewals,MAINTENANCE
7/24/2025,1465,BRICKS,103.84,T6,18.69,SUPPLIER 37,Buildings,CAPITAL
7/24/2025,1466,BRICKS,47.52,T6,8.55,SUPPLIER 37,Buildings,CAPITAL
7/25/2025,1467,BRICKS,103.68,T6,18.66,SUPPLIER 37,Buildings,CAPITAL
7/29/2025,1468,BRICKS,103.68,T6,18.66,SUPPLIER 37,Buildings,CAPITAL
8/1/2025,1469,PAINT,64.41,T6,11.59,SUPPLIER 79,Buildings,CAPITAL
8/5/2025,1470,WOOD/RABOND,37.66,T3,6.78,SUPPLIER 106,Repairs and Renewals,MAINTENANCE
8/5/2025,1471,HEAT GUN,42.03,T3,7.57,SUPPLIER 106,Repairs and Renewals,MAINTENANCE
8/5/2025,1472,WASTE GOODS,41.31,T3,7.44,SUPPLIER 106,Repairs and Renewals,MAINTENANCE
8/6/2025,1473,CLOUD DATA BACKUP,29.11,T3,5.24,SUPPLIER 112,Software Subscriptions,ADMINISTRATION
8/4/2025,1474,32 SKIPS JULY MIXED,896,T3,161.28,SUPPLIER 19,Cleaning,HOUSEKEEPING
8/4/2025,1475,54 BINS JULY ORGANIC,324,T3,58.32,SUPPLIER 19,Cleaning,HOUSEKEEPING
8/7/2025,1476,PAINTBRUSH/DRAIN FITTINGS,39.02,T3,7.02,SUPPLIER 106,Repairs and Renewals,MAINTENANCE
8/7/2025,1477,GYPSUM,20.76,T3,3.74,SUPPLIER 100,Repairs and Renewals,MAINTENANCE
8/7/2025,1478,PAINT,122.41,T3,22.03,SUPPLIER 101,Repairs and Renewals,MAINTENANCE
8/6/2025,1479,DRAIN PIPES,92.5,T3,16.65,SUPPLIER 106,Repairs and Renewals,MAINTENANCE
8/7/2025,1480,HOSPITALITY SERVICES,352,T3,63.36,SUPPLIER 76,Miscellaneous Expenses,RESTAURANT
7/31/2025,1481,COMMISSION,21.91,T3,3.94,SUPPLIER 18,Sales Commissions,ACCOMMODATION
7/9/2025,1482,PAPER/NOTES/REMOVER,106.22,T3,19.12,SUPPLIER 25,Office Stationery,ADMINISTRATION
8/7/2025,1483,WATER CONSUMPTION METRE,618.08,T6,111.26,SUPPLIER 113,Plant and Machinery,GENERAL/CAPITAL
8/8/2025,1484,CORSS/WOOD,55.69,T6,10.02,SUPPLIER 79,Buildings,CAPITAL
8/7/2025,1485,COMMISSION,50.22,T8,0,SUPPLIER 1,Sales Commissions,ACCOMMODATION
8/11/2025,1486,DIESEL,66.1,T3,11.9,SUPPLIER 96,Vehicle Fuel,MAINTENANCE
6/19/2025,1487,WATER,157.5,T1,28.35,SUPPLIER 14,Materials Purchased,HOUSEKEEPING
6/19/2025,1487,FOOD,229.48,T0,0,SUPPLIER 14,Materials Purchased,KITCHEN
6/19/2025,1487,BCRS,28.8,T9,0,SUPPLIER 14,BCRS,HOUSEKEEPING
8/11/2025,1488,PAINT/MIXER/HOSE,416,T3,74.88,SUPPLIER 106,Repairs and Renewals,MAINTENANCE
8/11/2025,1489,PUMP/GLUE/CABLE TIES,142.84,T3,25.71,SUPPLIER 106,Repairs and Renewals,MAINTENANCE
8/13/2025,1490,TAL-LINJA CARDS,2560.8,T0,0,SUPPLIER 0,Materials Purchased,ACCOMMODATION
8/12/2025,1491,SOCKETS/PLUGS/NAILS/WIRES,23.25,T3,4.18,SUPPLIER 106,Repairs and Renewals,MAINTENANCE
8/1/2025,1492,BUSINESS FLEXI,63.82,T3,11.49,SUPPLIER 5,Telephone and Fax,ADMINISTRATION
8/1/2025,1493,BUSINESS FLEXI,108,T3,19.42,SUPPLIER 5,Telephone and Fax,ADMINISTRATION
8/1/2025,1493,BUSINESS DATA,1.69,T3,0.31,SUPPLIER 5,Telephone and Fax,ADMINISTRATION
8/1/2025,1493,TELEPHONY,152,T3,27.36,SUPPLIER 5,Telephone and Fax,ADMINISTRATION
8/1/2025,1493,USAGE,0.76,T3,0.14,SUPPLIER 5,Telephone and Fax,ADMINISTRATION
8/1/2025,1493,PAPER BILL,1.27,T3,0.23,SUPPLIER 5,Telephone and Fax,ADMINISTRATION
8/1/2025,1493,EXCISE,0.07,T3,0.01,SUPPLIER 5,Telephone and Fax,ADMINISTRATION
8/1/2025,1494,MOBILE SERVICES,2.65,T3,0.48,SUPPLIER 4,Telephone and Fax,ADMINISTRATION
8/1/2025,1495,MOBILE SERVICES,11.37,T3,2.05,SUPPLIER 4,Telephone and Fax,ADMINISTRATION
8/1/2025,1496,MOBILE SERVICES,19.69,T3,3.55,SUPPLIER 4,Telephone and Fax,ADMINISTRATION
8/1/2025,1497,MOBILE SERVICES,11.37,T3,2.05,SUPPLIER 4,Telephone and Fax,ADMINISTRATION
8/1/2025,1498,MOBILE SERVICES,21.03,T3,3.79,SUPPLIER 4,Telephone and Fax,ADMINISTRATION
6/25/2025,1499,FOOD,299.85,T0,0,SUPPLIER 47,Materials Purchased,KITCHEN
6/25/2025,1500,FOOD,34.25,T0,0,SUPPLIER 71,Materials Purchased,KITCHEN
8/8/2025,1501,ARCHITECTURAL SERVICES,1934.25,T9,0,SUPPLIER 114,Professional Fees,ADMINISTRATION
8/12/2025,1502,INTEGRATION OF AI,2500,T3,450,SUPPLIER 115,Professional Fees,ADMINISTRATION
7/1/2025,1503,BREAD,42.86,T0,0,SUPPLIER 43,Materials Purchased,KITCHEN
7/3/2025,1504,BREAD,15,T0,0,SUPPLIER 43,Materials Purchased,KITCHEN
7/4/2025,1505,BREAD,18.5,T0,0,SUPPLIER 43,Materials Purchased,KITCHEN
7/5/2025,1506,BREAD,77.85,T0,0,SUPPLIER 43,Materials Purchased,KITCHEN
7/7/2025,1507,BREAD,83.87,T0,0,SUPPLIER 43,Materials Purchased,KITCHEN
7/11/2025,1508,BREAD,140.3,T0,0,SUPPLIER 43,Materials Purchased,KITCHEN
7/12/2025,1509,BREAD,103.82,T0,0,SUPPLIER 43,Materials Purchased,KITCHEN
7/15/2025,1510,BREAD,66.45,T0,0,SUPPLIER 43,Materials Purchased,KITCHEN
7/16/2025,1511,BREAD,23.76,T0,0,SUPPLIER 43,Materials Purchased,KITCHEN
7/17/2025,1512,BREAD,11.76,T0,0,SUPPLIER 43,Materials Purchased,KITCHEN
7/18/2025,1513,BREAD,53.61,T0,0,SUPPLIER 43,Materials Purchased,KITCHEN
7/19/2025,1514,BREAD,57.77,T0,0,SUPPLIER 43,Materials Purchased,KITCHEN
7/23/2025,1515,BREAD,27,T0,0,SUPPLIER 43,Materials Purchased,KITCHEN
7/24/2025,1516,BREAD,23.76,T0,0,SUPPLIER 43,Materials Purchased,KITCHEN
7/25/2025,1517,BREAD,27.6,T0,0,SUPPLIER 43,Materials Purchased,KITCHEN
7/26/2025,1518,BREAD,44.51,T0,0,SUPPLIER 43,Materials Purchased,KITCHEN
7/28/2025,1519,BREAD,26.85,T0,0,SUPPLIER 43,Materials Purchased,KITCHEN
7/30/2025,1520,BREAD,142.26,T0,0,SUPPLIER 43,Materials Purchased,KITCHEN
7/31/2025,1521,BREAD,24.36,T0,0,SUPPLIER 43,Materials Purchased,KITCHEN
8/13/2025,1522,ADAPTER/ELBOWS/STOPCOCK,134.78,T3,24.26,SUPPLIER 106,Repairs and Renewals,MAINTENANCE
8/9/2025,1523,NEWSPAPERS,22.49,T2,1.12,SUPPLIER 0,Materials Purchased,ACCOMMODATION
8/1/2025,1524,APERTURES OVERLOOKING PUBLIC G,10.95,T9,0,SUPPLIER 116,Legal Fees,ADMINISTRATION
8/18/2025,1525,PARQUET REPAIR,50,T3,9,SUPPLIER 117,Repairs and Renewals,MAINTENANCE
7/22/2025,1526,WATER SUPPLY,3620,T3,651.6,SUPPLIER 118,Water Rates,GENERAL/CAPITAL
8/18/2025,1527,LED TUBES,114.53,T3,20.62,SUPPLIER 106,Repairs and Renewals,MAINTENANCE
8/18/2025,1528,ACID/ACID TEST,89.83,T3,16.17,SUPPLIER 119,Cleaning,HOUSEKEEPING
8/18/2025,1529,CEMENT/SCISSORS/WASHERS,66.81,T3,12.03,SUPPLIER 106,Repairs and Renewals,MAINTENANCE
8/4/2025,1530,BEVERAGE,995.51,T1,179.19,SUPPLIER 12,Materials Purchased,BAR
8/4/2025,1531,BEVERAGE,1171.95,T1,210.95,SUPPLIER 12,Materials Purchased,BAR
8/4/2025,1531,BCRS,30,T9,0,SUPPLIER 12,BCRS,BAR
8/11/2025,1532,BEVERAGE,549.42,T1,98.9,SUPPLIER 12,Materials Purchased,BAR
8/11/2025,1532,BCRS,7.2,T9,0,SUPPLIER 12,BCRS,BAR
8/5/2025,1533,BEVERAGE,27.12,T1,4.88,SUPPLIER 64,Materials Purchased,BAR
8/12/2025,1534,BEVERAGE,237.12,T1,42.68,SUPPLIER 33,Materials Purchased,BAR
8/1/2025,1535,BEVERAGE,330.8,T1,59.54,SUPPLIER 15,Materials Purchased,BAR
8/1/2025,1535,DEPOSIT,223.4,T9,0,SUPPLIER 15,Deposits,BAR
8/1/2025,1536,BEVERAGE,72.11,T1,12.98,SUPPLIER 15,Materials Purchased,BAR
8/1/2025,1536,DEPOSIT,4.8,T9,0,SUPPLIER 15,Deposits,BAR
